Layout,PVDD(mV),VG(mV),NWBIAS(mV),Tint(us),W(um),L(um),Wavelength(nm),Pixel_Number,Light_Intensity(uW/cm2),Dark(mV),Light(mV),L-D(mV),Edge
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,39.0,550.0,583.3,2062.5,1479.1,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,40.0,550.0,500.0,1145.8,645.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,41.0,550.0,458.3,1041.7,583.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,42.0,550.0,500.0,1187.5,687.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,43.0,550.0,562.5,1375.0,812.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,44.0,550.0,458.3,1208.3,750.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,45.0,550.0,500.0,1520.8,1020.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,46.0,550.0,604.2,1958.3,1354.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,47.0,550.0,479.2,2062.5,1583.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,48.0,550.0,541.7,1208.3,666.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,49.0,550.0,375.0,958.3,583.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,50.0,550.0,541.7,1250.0,708.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,51.0,550.0,520.8,1312.5,791.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,52.0,550.0,625.0,1583.3,958.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,53.0,550.0,625.0,1750.0,1125.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,54.0,550.0,562.5,2020.8,1458.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,55.0,550.0,437.5,2041.6,1604.1,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,56.0,550.0,479.2,1291.6,812.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,57.0,550.0,541.7,1479.1,937.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,58.0,550.0,437.5,1395.8,958.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,59.0,550.0,583.3,1770.8,1187.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,60.0,550.0,562.5,1708.3,1145.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,61.0,550.0,416.7,1625.0,1208.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,62.0,550.0,520.8,2041.6,1520.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,63.0,550.0,645.8,2062.5,1416.6,1.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,0.0,550.0,458.3,1145.8,687.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,1.0,550.0,520.8,1166.6,645.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,2.0,550.0,416.7,1083.3,666.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,3.0,550.0,479.2,1104.1,625.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,4.0,550.0,541.7,1208.3,666.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,5.0,550.0,500.0,1250.0,750.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,6.0,550.0,437.5,1145.8,708.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,7.0,550.0,458.3,1208.3,750.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,8.0,550.0,458.3,979.2,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,9.0,550.0,562.5,1083.3,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,10.0,550.0,395.8,916.7,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,11.0,550.0,375.0,895.8,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,12.0,550.0,458.3,937.5,479.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,13.0,550.0,583.3,1208.3,625.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,14.0,550.0,395.8,979.2,583.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,15.0,550.0,416.7,1020.8,604.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,16.0,550.0,395.8,833.3,437.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,17.0,550.0,354.2,750.0,395.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,18.0,550.0,520.8,1041.7,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,19.0,550.0,416.7,854.2,437.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,20.0,550.0,416.7,854.2,437.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,21.0,550.0,458.3,1000.0,541.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,22.0,550.0,500.0,1125.0,625.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,23.0,550.0,437.5,1000.0,562.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,24.0,550.0,437.5,895.8,458.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,25.0,550.0,458.3,979.2,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,26.0,550.0,375.0,833.3,458.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,27.0,550.0,416.7,854.2,437.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,28.0,550.0,500.0,979.2,479.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,29.0,550.0,479.2,979.2,500.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,30.0,550.0,395.8,958.3,562.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,31.0,550.0,437.5,916.7,479.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,32.0,550.0,666.7,1187.5,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,33.0,550.0,437.5,875.0,437.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,34.0,550.0,375.0,833.3,458.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,35.0,550.0,437.5,895.8,458.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,36.0,550.0,604.2,1125.0,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,37.0,550.0,500.0,1000.0,500.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,38.0,550.0,562.5,1104.1,541.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,39.0,550.0,520.8,1083.3,562.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,40.0,550.0,437.5,875.0,437.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,41.0,550.0,395.8,854.2,458.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,42.0,550.0,458.3,895.8,437.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,43.0,550.0,354.2,791.7,437.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,44.0,550.0,,,,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,45.0,550.0,416.7,895.8,479.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,46.0,550.0,479.2,1000.0,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,47.0,550.0,604.2,1187.5,583.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,48.0,550.0,,,,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,49.0,550.0,395.8,875.0,479.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,50.0,550.0,520.8,1062.5,541.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,51.0,550.0,416.7,937.5,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,52.0,550.0,500.0,1020.8,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,53.0,550.0,500.0,1104.1,604.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,54.0,550.0,437.5,1000.0,562.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,55.0,550.0,604.2,1145.8,541.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,56.0,550.0,416.7,1062.5,645.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,57.0,550.0,437.5,1083.3,645.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,58.0,550.0,500.0,1166.6,666.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,59.0,550.0,562.5,1270.8,708.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,60.0,550.0,395.8,1000.0,604.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,61.0,550.0,500.0,1166.6,666.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,62.0,550.0,291.7,833.3,541.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,63.0,550.0,500.0,1187.5,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,0.0,550.0,458.3,1250.0,791.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,1.0,550.0,416.7,1145.8,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,2.0,550.0,458.3,1291.6,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,3.0,550.0,437.5,1145.8,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,4.0,550.0,500.0,1270.8,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,5.0,550.0,500.0,1395.8,895.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,6.0,550.0,416.7,1208.3,791.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,7.0,550.0,500.0,1312.5,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,8.0,550.0,479.2,1187.5,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,9.0,550.0,625.0,1375.0,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,10.0,550.0,625.0,1291.6,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,11.0,550.0,687.5,1437.5,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,12.0,550.0,416.7,1020.8,604.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,13.0,550.0,500.0,1187.5,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,14.0,550.0,458.3,1145.8,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,15.0,550.0,500.0,1187.5,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,16.0,550.0,375.0,916.7,541.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,17.0,550.0,625.0,1312.5,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,18.0,550.0,500.0,1145.8,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,19.0,550.0,458.3,1104.1,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,20.0,550.0,520.8,1187.5,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,21.0,550.0,583.3,1270.8,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,22.0,550.0,520.8,1145.8,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,23.0,550.0,520.8,1208.3,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,24.0,550.0,500.0,1041.7,541.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,25.0,550.0,458.3,1041.7,583.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,26.0,550.0,479.2,1104.1,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,27.0,550.0,604.2,1354.1,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,28.0,550.0,625.0,1354.1,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,29.0,550.0,458.3,1083.3,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,30.0,550.0,437.5,1041.7,604.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,31.0,550.0,520.8,1083.3,562.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,32.0,550.0,541.7,1166.6,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,33.0,550.0,416.7,1000.0,583.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,34.0,550.0,520.8,1125.0,604.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,35.0,550.0,479.2,1104.1,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,36.0,550.0,395.8,1000.0,604.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,37.0,550.0,583.3,1250.0,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,38.0,550.0,520.8,1250.0,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,39.0,550.0,437.5,1020.8,583.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,40.0,550.0,625.0,1291.6,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,41.0,550.0,562.5,1270.8,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,42.0,550.0,395.8,1020.8,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,43.0,550.0,437.5,1104.1,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,44.0,550.0,541.7,1166.6,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,45.0,550.0,375.0,958.3,583.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,46.0,550.0,479.2,1062.5,583.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,47.0,550.0,604.2,1208.3,604.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,48.0,550.0,,,,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,49.0,550.0,458.3,1062.5,604.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,50.0,550.0,625.0,1312.5,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,51.0,550.0,0.0,1375.0,1375.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,52.0,550.0,541.7,1270.8,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,53.0,550.0,416.7,1125.0,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,54.0,550.0,458.3,1104.1,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,55.0,550.0,458.3,1020.8,562.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,56.0,550.0,416.7,1145.8,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,57.0,550.0,416.7,1250.0,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,58.0,550.0,770.8,1750.0,979.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,59.0,550.0,604.2,1520.8,916.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,60.0,550.0,479.2,1270.8,791.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,61.0,550.0,416.7,1125.0,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,62.0,550.0,583.3,1458.3,875.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,63.0,550.0,562.5,1229.1,666.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,0.0,550.0,479.2,1333.3,854.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,1.0,550.0,395.8,1187.5,791.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,2.0,550.0,562.5,1562.5,1000.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,3.0,550.0,458.3,1416.6,958.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,4.0,550.0,437.5,1583.3,1145.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,5.0,550.0,437.5,1708.3,1270.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,6.0,550.0,479.2,1979.1,1500.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,7.0,550.0,708.3,2125.0,1416.6,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,8.0,550.0,500.0,1104.1,604.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,9.0,550.0,354.2,937.5,583.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,10.0,550.0,333.3,937.5,604.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,11.0,550.0,500.0,1291.6,791.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,12.0,550.0,520.8,1437.5,916.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,13.0,550.0,500.0,1541.6,1041.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,14.0,550.0,416.7,1520.8,1104.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,15.0,550.0,479.2,2104.1,1625.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,16.0,550.0,583.3,1166.6,583.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,17.0,550.0,562.5,1166.6,604.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,18.0,550.0,458.3,1166.6,708.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,19.0,550.0,437.5,1166.6,729.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,20.0,550.0,500.0,1250.0,750.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,21.0,550.0,562.5,1604.1,1041.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,22.0,550.0,625.0,1875.0,1250.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,23.0,550.0,562.5,2062.5,1500.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,24.0,550.0,437.5,1000.0,562.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,25.0,550.0,395.8,895.8,500.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,26.0,550.0,416.7,979.2,562.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,27.0,550.0,458.3,1125.0,666.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,28.0,550.0,354.2,1062.5,708.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,29.0,550.0,437.5,1270.8,833.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,30.0,550.0,479.2,1625.0,1145.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,31.0,550.0,479.2,2041.6,1562.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,32.0,550.0,541.7,1187.5,645.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,33.0,550.0,458.3,1000.0,541.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,34.0,550.0,479.2,1041.7,562.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,35.0,550.0,625.0,1354.1,729.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,36.0,550.0,520.8,1291.6,770.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,37.0,550.0,437.5,1270.8,833.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,38.0,550.0,354.2,1375.0,1020.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,39.0,550.0,583.3,2041.6,1458.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,40.0,550.0,395.8,916.7,520.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,41.0,550.0,437.5,1041.7,604.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,42.0,550.0,562.5,1166.6,604.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,43.0,550.0,520.8,1250.0,729.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,44.0,550.0,625.0,1416.6,791.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,45.0,550.0,520.8,1458.3,937.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,46.0,550.0,458.3,1604.1,1145.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,47.0,550.0,458.3,2000.0,1541.6,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,48.0,550.0,458.3,1020.8,562.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,49.0,550.0,479.2,1166.6,687.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,50.0,550.0,395.8,1041.7,645.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,51.0,550.0,479.2,1208.3,729.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,52.0,550.0,625.0,1458.3,833.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,53.0,550.0,520.8,1500.0,979.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,54.0,550.0,354.2,1479.1,1125.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,55.0,550.0,416.7,2062.5,1645.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,56.0,550.0,416.7,1250.0,833.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,57.0,550.0,375.0,1104.1,729.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,58.0,550.0,583.3,1583.3,1000.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,59.0,550.0,395.8,1229.1,833.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,60.0,550.0,437.5,1416.6,979.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,61.0,550.0,458.3,1750.0,1291.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,62.0,550.0,416.7,1916.6,1500.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,63.0,550.0,291.7,1854.1,1562.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,0.0,550.0,395.8,1041.7,645.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,1.0,550.0,541.7,1166.6,625.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,2.0,550.0,416.7,1062.5,645.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,3.0,550.0,437.5,1041.7,604.2,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,4.0,550.0,458.3,1083.3,625.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,5.0,550.0,437.5,1104.1,666.7,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,6.0,550.0,437.5,1020.8,583.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,7.0,550.0,500.0,1083.3,583.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,8.0,550.0,562.5,1062.5,500.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,9.0,550.0,562.5,1020.8,458.3,0.0
3.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,940.0,10.0,550.0,354.2,812.5,458.3,0.0
